,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170105110000,,0.0,41.6015625,63.330078125,101766.44287109375,101783.14208984375,67.03405952453613,296.5389709472656,63.330078125,0.0,-1.0201606750488281,4.23707389831543
20170105030000,,0.0,40.91796875,46.435546875,101768.1640625,101789.306640625,65.45563888549805,296.38348388671875,46.435546875,0.0,-2.2054014205932617,3.8805904388427734
20170105170000,,0.0,40.234375,47.802734375,101650.439453125,101668.07250976562,69.00900363922119,296.75987243652344,47.802734375,0.0,1.3561182022094727,5.885662078857422
20170105070000,,0.0,39.84375,49.658203125,101646.27685546875,101664.36767578125,66.38175964355469,296.43231201171875,49.658203125,0.0,-0.2411212921142578,5.107824325561523
20170105040000,,0.0,39.990234375,49.0234375,101685.58959960938,101709.29565429688,65.2198314666748,296.42254638671875,49.0234375,0.0,-1.390254020690918,4.397806167602539
20170105090000,,0.0,30.46875,56.982421875,101688.45825195312,101710.3759765625,66.68083381652832,296.4811553955078,56.982421875,0.0,-0.5281572341918945,4.4053497314453125
20170105140000,,0.0,36.42578125,49.072265625,101722.7294921875,101746.79565429688,68.19468450546265,296.61570739746094,49.072265625,0.0,-0.3046083450317383,5.3675994873046875
20170105130000,,0.0,37.939453125,69.23828125,101751.72119140625,101773.84643554688,68.100830078125,296.5843963623047,69.23828125,0.0,-0.9157419204711914,5.028726577758789
20170105050000,,0.0,36.9140625,89.599609375,101626.513671875,101649.8291015625,65.25695991516113,296.4097595214844,89.599609375,0.0,-1.1805963516235352,4.497716903686523
20170105120000,,0.0,39.6484375,50.244140625,101752.8076171875,101778.96728515625,67.7007007598877,296.5449523925781,50.244140625,0.0,-1.251840591430664,4.663057327270508
20170105100000,,0.0,37.939453125,68.359375,101725.83618164062,101751.5625,66.6418571472168,296.5101623535156,68.359375,0.0,-0.6236066818237305,4.206998825073242
20170105080000,,0.8056640625,32.421875,60.595703125,101669.73876953125,101687.34130859375,66.47513389587402,296.48057556152344,60.595703125,0.0,-0.2636909484863281,4.74726676940918
20170105060000,,0.0,40.7470703125,52.734375,101633.45947265625,101653.76586914062,65.97467041015625,296.4072265625,52.734375,0.0,-0.7445011138916016,4.996829986572266
20170106070000,,8.935546875,23.779296875,73.974609375,101299.99389648438,101325.09155273438,79.45283699035645,296.7688293457031,73.974609375,0.015625,4.6360321044921875,-1.2848787307739258
20170106040000,,6.005859375,37.548828125,93.84765625,101434.66186523438,101453.57055664062,75.52209758758545,296.3216857910156,93.84765625,0.078125,5.263739585876465,0.4254932403564453
20170106170000,,17.0166015625,1.806640625,16.89453125,101382.6171875,101400.40283203125,78.20041275024414,295.60194396972656,17.431640625,0.0,-0.7172908782958984,-3.0633058547973633
20170106120000,,13.134765625,22.021484375,25.634765625,101458.64868164062,101483.95385742188,79.04576683044434,296.20143127441406,25.634765625,0.0,-1.0021734237670898,-6.456460952758789
20170106160000,,23.6083984375,2.5390625,16.89453125,101380.29174804688,101399.63989257812,78.95487022399902,295.51304626464844,23.6328125,0.0,-1.3724937438964844,-3.168917655944824
20170106140000,,18.994140625,4.052734375,24.853515625,101427.587890625,101451.52587890625,78.51459121704102,295.6788787841797,24.853515625,0.0,-2.060506820678711,-3.970743179321289
20170106080000,,6.34765625,22.8515625,77.685546875,101331.01806640625,101347.57080078125,77.34481620788574,296.9389190673828,77.685546875,0.015625,3.473064422607422,-3.137270927429199
20170106180000,,52.24609375,3.7109375,16.11328125,101380.79223632812,101398.84033203125,77.6007137298584,295.8049621582031,52.24609375,,-0.39638519287109375,-3.368851661682129
20170106060000,,9.716796875,32.71484375,67.724609375,101345.22094726562,101362.02392578125,83.6310806274414,295.79261779785156,67.724609375,0.015625,4.39964485168457,-0.1522073745727539
20170106130000,,19.580078125,15.087890625,25.048828125,101467.07763671875,101491.00341796875,78.36955261230469,295.91357421875,25.048828125,0.0,-1.6783628463745117,-5.666543006896973
20170106110000,,5.126953125,25.78125,24.658203125,101439.20288085938,101467.08374023438,77.7130069732666,296.6219787597656,26.318359375,0.0,0.49592018127441406,-6.459837913513184
20170106090000,,6.396484375,19.04296875,48.73046875,101356.37817382812,101379.2236328125,78.62508964538574,296.84397888183594,48.73046875,0.0,2.484612464904785,-5.541790962219238
20170106050000,,0.48828125,44.970703125,74.0234375,101356.80541992188,101376.08032226562,74.72157955169678,296.82879638671875,74.0234375,2.53125,7.079291343688965,-0.844182014465332
20170106100000,,7.8369140625,14.794921875,43.1640625,101418.76831054688,101435.3271484375,76.63925552368164,296.7742462158203,43.1640625,0.0,1.800893783569336,-5.957258224487305
20170106150000,,21.6796875,3.857421875,13.427734375,101402.03857421875,101421.30737304688,78.89259910583496,295.5501403808594,21.6796875,0.0,-1.7157955169677734,-3.726546287536621
20170106030000,,3.41796875,17.578125,81.0546875,101532.0556640625,101554.39453125,75.45668983459473,296.8194274902344,81.0546875,0.6796875,7.812681198120117,-2.315434455871582
20170107080000,,39.94140625,1.3671875,66.455078125,101161.23657226562,101182.79418945312,72.34294891357422,296.51161193847656,66.455078125,0.0,4.047005653381348,0.9435052871704102
20170107150000,,24.21875,36.62109375,48.095703125,101206.81762695312,101225.34790039062,71.76322078704834,296.35760498046875,48.095703125,0.0,4.352306365966797,0.6271114349365234
20170107050000,,51.220703125,0.927734375,69.140625,101199.55444335938,101217.81616210938,76.65066814422607,296.247802734375,69.140625,0.0,1.5135231018066406,0.13909530639648438
20170107060000,,43.9453125,1.66015625,70.703125,101170.80078125,101188.70849609375,75.35156917572021,296.3363494873047,70.703125,0.0,2.042238235473633,0.8570423126220703
20170107140000,,65.52734375,27.685546875,47.4609375,101230.8349609375,101250.18920898438,69.7613878250122,296.39320373535156,65.52734375,0.015625,3.9719533920288086,0.1037893295288086
20170107120000,,63.720703125,0.0,52.783203125,101261.80419921875,101288.07983398438,69.37126350402832,296.0489807128906,63.720703125,0.0,4.279029846191406,-1.2042608261108398
20170107070000,,21.826171875,2.34375,80.56640625,101159.85717773438,101186.77368164062,73.08649253845215,296.49578857421875,80.56640625,0.03125,3.3913984298706055,1.304764747619629
20170107090000,,17.138671875,8.544921875,77.880859375,101196.38671875,101213.5498046875,71.40616035461426,296.6005401611328,77.880859375,0.140625,5.317023277282715,0.5226621627807617
20170107180000,,0.0,11.81640625,64.111328125,101144.26879882812,101162.7197265625,75.61128902435303,296.56402587890625,64.111328125,,6.202841758728027,-1.4693450927734375
20170107110000,,57.12890625,0.0,80.46875,101251.05590820312,101276.806640625,72.3259105682373,295.7693634033203,80.46875,0.015625,4.2315168380737305,-1.8837757110595703
20170107170000,,0.0,32.03125,74.90234375,101170.52612304688,101197.97973632812,74.11996078491211,296.58628845214844,74.90234375,0.03125,5.896257400512695,-0.6523103713989258
20170107160000,,5.4931640625,39.35546875,51.904296875,101181.56127929688,101198.35815429688,73.1447057723999,296.4753112792969,51.904296875,0.0,4.695916175842285,0.5829439163208008
20170107130000,,68.65234375,9.521484375,51.513671875,101244.80590820312,101272.021484375,69.28422164916992,296.24925231933594,68.65234375,0.0,3.555657386779785,-0.2748756408691406
20170107040000,,37.6953125,5.078125,71.728515625,101275.390625,101294.05517578125,77.12742328643799,296.2763214111328,71.728515625,0.0,1.7462701797485352,-0.5834236145019531
20170107030000,,64.990234375,5.224609375,42.236328125,101372.30224609375,101394.12231445312,77.42273902893066,296.2084503173828,64.990234375,0.0,0.7330331802368164,-0.9729509353637695
20170107100000,,45.3125,0.9765625,84.9609375,101261.6455078125,101277.84423828125,75.80662536621094,296.05528259277344,84.9609375,0.265625,6.626812934875488,-0.4426918029785156
20170108140000,,0.0,33.0078125,57.12890625,101313.73291015625,101333.75244140625,66.36670684814453,294.4236602783203,57.12890625,0.0,4.801183700561523,-6.517202377319336
20170108150000,,0.0,34.08203125,34.08203125,101328.08837890625,101352.9541015625,66.08794212341309,294.29527282714844,34.47265625,0.0,5.498146057128906,-6.429529190063477
20170108110000,,0.0,29.98046875,36.9140625,101265.1123046875,101289.38598632812,67.24312782287598,294.78570556640625,36.9140625,0.0,4.219625473022461,-6.851505279541016
20170108120000,,0.0,38.623046875,20.41015625,101294.35424804688,101312.9150390625,66.38335990905762,294.65184020996094,38.623046875,0.0,4.371742248535156,-6.398847579956055
20170108180000,,0.0,11.865234375,12.79296875,101339.16625976562,101363.40942382812,62.6418571472168,294.1544952392578,12.939453125,,5.583700180053711,-6.812797546386719
20170108050000,,0.0,11.9140625,72.65625,101055.52978515625,101079.65087890625,71.25360488891602,295.49488830566406,72.65625,0.0,6.008970260620117,-7.5476226806640625
20170108070000,,0.0,15.234375,75.439453125,101088.70239257812,101115.70434570312,70.99215316772461,295.1659240722656,75.439453125,0.0,4.893291473388672,-7.866556167602539
20170108040000,,0.0,24.658203125,84.814453125,101119.00634765625,101146.18530273438,72.6195297241211,295.4408264160156,84.814453125,0.015625,6.491781234741211,-6.724052429199219
20170108090000,,0.0,24.658203125,44.677734375,101180.35278320312,101197.44262695312,67.33541107177734,294.9292449951172,44.677734375,0.0,3.891845703125,-7.3232574462890625
20170108030000,,0.0,8.3984375,83.935546875,101218.5791015625,101235.74829101562,72.78221893310547,295.32411193847656,83.935546875,0.046875,6.407827377319336,-7.4741668701171875
20170108160000,,0.0,30.17578125,32.568359375,101337.40234375,101355.65185546875,65.49189567565918,294.19371032714844,32.568359375,0.0,5.579082489013672,-6.62382698059082
20170108080000,,0.0,17.3828125,41.11328125,101146.07543945312,101163.95874023438,68.73678779602051,295.0248718261719,41.11328125,0.0,4.5276641845703125,-8.068305969238281
20170108100000,,0.0,30.810546875,30.615234375,101226.64184570312,101245.52001953125,67.48296546936035,294.8759765625,31.15234375,0.0,3.97430419921875,-7.319240570068359
20170108170000,,0.0,37.939453125,47.412109375,101340.15502929688,101360.99243164062,64.75623321533203,294.17396545410156,47.412109375,0.0,4.924007415771484,-6.558141708374023
20170108130000,,0.0,30.76171875,21.2890625,101299.02954101562,101315.24047851562,66.02134132385254,294.5294952392578,30.76171875,0.0,4.4380340576171875,-6.614589691162109
20170108060000,,0.0,18.603515625,84.1796875,101069.28100585938,101086.09008789062,73.52081489562988,295.3318328857422,84.1796875,0.046875,5.677703857421875,-7.954643249511719
20170109150000,,0.0,14.990234375,14.501953125,101820.63598632812,101848.45581054688,55.9083776473999,292.4762878417969,14.990234375,0.0,0.7551136016845703,-5.919578552246094
20170109090000,,0.0,24.51171875,36.669921875,101700.40893554688,101718.15795898438,59.726362228393555,292.8459167480469,36.669921875,0.0,0.2981834411621094,-7.893333435058594
20170109130000,,0.0,29.58984375,36.71875,101838.12866210938,101861.27319335938,57.771246910095215,292.5714416503906,36.71875,0.0,0.6054401397705078,-6.258127212524414
20170109120000,,0.0,32.03125,43.359375,101833.59375,101851.31225585938,59.94775199890137,292.646484375,43.359375,0.0,0.2959156036376953,-7.3231353759765625
