,Geop100,Geop1000,Geop150,Geop200,Geop250,Geop300,Geop400,Geop500,Geop600,Geop700,Geop800,Geop850,Geop900,Geop925,Geop950,Geop975,Rela100,Rela1000,Rela150,Rela200,Rela250,Rela300,Rela400,Rela500,Rela600,Rela700,Rela800,Rela850,Rela900,Rela925,Rela950,Rela975,Temp100,Temp1000,Temp150,Temp200,Temp250,Temp300,Temp400,Temp500,Temp600,Temp700,Temp800,Temp850,Temp900,Temp925,Temp950,Temp975,Vert100,Vert1000,Vert150,Vert200,Vert250,Vert300,Vert400,Vert500,Vert600,Vert700,Vert800,Vert850,Vert900,Vert925,Vert950,Vert975,u-co100,u-co1000,u-co150,u-co200,u-co250,u-co300,u-co400,u-co500,u-co600,u-co700,u-co800,u-co850,u-co900,u-co925,u-co950,u-co975,v-co100,v-co1000,v-co150,v-co200,v-co250,v-co300,v-co400,v-co500,v-co600,v-co700,v-co800,v-co850,v-co900,v-co925,v-co950,v-co975
20170102000000,16597.3974609375,200.40192413330078,14203.13671875,12396.6767578125,10917.7431640625,9652.275390625,7558.89990234375,5866.24169921875,4422.507568359375,3167.5322265625,2070.15673828125,1570.5093994140625,1094.7141723632812,864.7771606445312,639.1526184082031,417.739990234375,,56.38136005401611,,,,9.578809261322021,34.3167165517807,53.60079026222229,22.12115454673767,11.194311022758484,66.99103999137878,47.426109790802,75.90677642822266,73.63725757598877,67.27083396911621,61.13496494293213,196.78294372558594,292.9340057373047,208.41757202148438,220.9098358154297,232.39288330078125,242.19277954101562,254.25469970703125,264.64637756347656,275.2687683105469,280.4491271972656,279.25396728515625,282.56495666503906,284.5733337402344,286.59930419921875,288.7422180175781,290.86517333984375,0.022622346878051758,0.21972894668579102,-0.07678842544555664,0.05388164520263672,0.09421014785766602,-0.0035114288330078125,-0.04978752136230469,0.009280204772949219,0.24080181121826172,0.009898185729980469,-0.10218238830566406,-0.05397748947143555,0.21271514892578125,0.2740511894226074,0.2869906425476074,0.27794861793518066,17.240168571472168,-3.2605161666870117,33.146371841430664,36.190476417541504,38.74445724487305,37.23820233345032,30.132875442504883,21.26302671432495,15.365447521209717,7.90041184425354,-1.910841941833496,-3.26865291595459,-3.609084129333496,-3.634810447692871,-3.565312385559082,-3.4469261169433594,1.7702665328979492,0.8731298446655273,-3.350574493408203,-5.938104629516602,-7.863636016845703,0.8789005279541016,0.2081012725830078,-1.9524154663085938,-0.3406810760498047,-2.2419090270996094,-3.822561264038086,-0.8649692535400391,1.6553173065185547,1.5905418395996094,1.3905935287475586,1.164682388305664
20170101210000,16579.060546875,187.41022491455078,14186.8681640625,12380.630859375,10901.4599609375,9638.015625,7548.09912109375,5854.35498046875,4410.51318359375,3155.793701171875,2057.1187744140625,1556.8934326171875,1080.951416015625,851.0997314453125,625.64306640625,404.5480041503906,,57.37196922302246,,,,14.689636468887329,28.260677814483643,55.067689657211304,11.596895456314087,10.970487594604492,68.60009026527405,48.6261568069458,72.41269874572754,73.35384941101074,67.74327754974365,61.88158893585205,196.46890258789062,292.6297149658203,208.51828002929688,221.16798400878906,231.78526306152344,241.68141174316406,253.88916015625,264.804443359375,275.18421936035156,280.7158508300781,279.5433654785156,282.83567810058594,284.51295471191406,286.346923828125,288.4545440673828,290.55615234375,-0.007504701614379883,0.18744230270385742,-0.1474156379699707,0.06489133834838867,0.23243045806884766,0.2620735168457031,0.0800018310546875,0.030730247497558594,0.08775901794433594,0.15657329559326172,0.12310266494750977,0.07573699951171875,0.16273736953735352,0.22124481201171875,0.24266767501831055,0.25283193588256836,18.258026838302612,-3.248715400695801,34.77422332763672,37.38028335571289,38.11825752258301,36.02016615867615,29.217371940612793,22.27336812019348,15.150283694267273,7.931242108345032,0.4135293960571289,-1.7407007217407227,-3.443263053894043,-3.6962366104125977,-3.6230697631835938,-3.4634618759155273,0.06812381744384766,0.6177434921264648,-3.0248794555664062,-7.771228790283203,-5.07733154296875,1.4105701446533203,-2.0313491821289062,-4.864465713500977,-1.8494911193847656,-1.4525566101074219,-5.183545112609863,-3.081727981567383,1.5994110107421875,1.8183174133300781,1.4900236129760742,1.0617103576660156
20170103000000,16577.162109375,189.11497497558594,14204.2236328125,12402.8642578125,10925.25,9657.08203125,7553.53515625,5847.77099609375,4408.955078125,3156.516357421875,2067.311279296875,1565.280517578125,1087.4992065429688,856.3988647460938,629.6222229003906,407.34857177734375,,61.355130195617676,,,,13.752698302268982,38.74622142314911,27.861499786376953,10.474443674087524,17.24862802028656,88.60339760780334,94.83956122398376,89.33627033233643,81.92841482162476,72.64649724960327,64.64058208465576,194.0576629638672,293.81500244140625,207.5170135498047,220.3155059814453,232.467041015625,242.54916381835938,256.0476379394531,265.92449951171875,273.7576141357422,278.2186584472656,280.4831085205078,282.67762756347656,285.7441711425781,287.761474609375,289.82318115234375,291.861572265625,-0.007212400436401367,0.18865299224853516,0.01197052001953125,-0.04860687255859375,-0.051326751708984375,-0.03261756896972656,0.15488243103027344,0.3564033508300781,-0.10934638977050781,0.15819931030273438,-0.13299560546875,-0.24451065063476562,-0.014533042907714844,0.0985879898071289,0.18675804138183594,0.2445082664489746,26.89737319946289,-1.5533065795898438,34.901790618896484,35.21979331970215,34.990965843200684,35.149343967437744,32.18358492851257,24.619444370269775,16.498549699783325,8.980464577674866,1.9028968811035156,1.816401481628418,0.5235271453857422,-0.2151165008544922,-0.8219947814941406,-1.2774372100830078,2.8694639205932617,0.17303848266601562,-0.5701026916503906,-3.004842758178711,-5.075588226318359,-3.4319419860839844,-6.939973831176758,-5.599052429199219,-0.5716056823730469,-7.947140693664551,-6.276867866516113,-4.346523284912109,-1.8587570190429688,-1.0017051696777344,-0.2570819854736328,0.244232177734375
20170102210000,16566.9697265625,178.41618728637695,14191.7392578125,12391.7666015625,10913.546875,9645.9736328125,7545.4599609375,5840.798828125,4400.11328125,3145.7294921875,2056.2933349609375,1554.80322265625,1076.70556640625,845.5635986328125,618.8668212890625,396.6183776855469,,62.91935920715332,,,,17.097856998443604,16.045693814754486,40.35121041536331,8.97530996799469,14.631767749786377,89.67469012737274,83.98742079734802,84.83006572723389,81.30222344398499,72.59856939315796,66.81417274475098,194.40687561035156,293.7704162597656,207.0239715576172,220.45494079589844,232.55862426757812,242.28170776367188,255.8977813720703,265.3634796142578,274.14849853515625,279.0677490234375,279.8786926269531,283.0392761230469,285.82460021972656,287.715087890625,289.7677459716797,291.77745056152344,0.04726529121398926,0.1489722728729248,0.08222103118896484,-0.0640707015991211,-0.029827117919921875,-0.19351482391357422,-0.2329273223876953,0.041832923889160156,0.1575164794921875,0.32726478576660156,-0.20130538940429688,-0.017009735107421875,0.2172536849975586,0.28278636932373047,0.3049898147583008,0.2618248462677002,26.146453857421875,-1.321995735168457,35.74477767944336,36.406097412109375,36.66896152496338,36.58893346786499,32.395060300827026,23.85973358154297,16.692880392074585,10.918747067451477,3.780183792114258,3.4941225051879883,1.2026338577270508,0.31041526794433594,-0.42192745208740234,-0.9463052749633789,5.355838775634766,-0.8000726699829102,-0.4044189453125,-1.387298583984375,-3.8463897705078125,-4.295061111450195,-5.285190582275391,-3.734638214111328,-0.8310279846191406,-7.902461051940918,-5.369025230407715,-3.5952205657958984,-2.3473691940307617,-1.7579030990600586,-1.0402679443359375,-0.7080202102661133
20170104000000,16555.87109375,185.76486206054688,14201.8359375,12402.5546875,10921.8623046875,9654.9345703125,7553.8681640625,5854.26513671875,4407.59033203125,3153.8671875,2062.5355224609375,1561.5341796875,1083.56689453125,852.3990478515625,625.7913818359375,403.6793518066406,,75.46050214767456,,,,22.067202925682068,28.316963493824005,29.543597877025604,18.205215096473694,13.977949738502502,87.46647644042969,87.35488843917847,84.55152368545532,85.89711952209473,83.1309814453125,78.22621536254883,193.43280029296875,292.96754455566406,206.16004943847656,220.73155212402344,232.8600311279297,242.26339721679688,255.0467071533203,265.9948272705078,275.0280303955078,279.2511749267578,279.3826446533203,282.7901153564453,285.9388122558594,287.58876037597656,289.44044494628906,291.3451843261719,0.0273590087890625,0.27472925186157227,-0.18675661087036133,0.059958457946777344,0.1427173614501953,0.046751976013183594,0.23939037322998047,0.3715629577636719,0.24358367919921875,-0.0013599395751953125,-0.06470394134521484,-0.09058189392089844,-0.01648998260498047,0.1221003532409668,0.21229314804077148,0.2608346939086914,30.284552574157715,-3.986973762512207,39.31158924102783,36.555954933166504,35.89199256896973,34.30379319190979,29.749073028564453,19.854792594909668,16.538732290267944,10.477595329284668,6.318605422973633,1.3824520111083984,-3.4083919525146484,-5.120162010192871,-5.642448425292969,-5.494409561157227,-2.7849903106689453,-2.482656478881836,-8.046567916870117,-4.486112594604492,-7.156284332275391,-9.975399017333984,-5.274530410766602,-7.338994979858398,-4.559484481811523,-8.749170303344727,-4.854223251342773,-3.1102848052978516,-0.7740440368652344,-0.3354835510253906,-0.5610466003417969,-1.3205833435058594
20170103210000,16543.24609375,175.8141860961914,14187.4091796875,12389.4365234375,10908.7099609375,9640.6181640625,7541.783203125,5840.98681640625,4396.529052734375,3143.011962890625,2051.5499267578125,1550.6795654296875,1072.865966796875,841.8955688476562,615.4637756347656,393.55560302734375,,72.17706227302551,,,,15.289024531841278,31.98298740386963,20.64693123102188,20.053783297538757,12.00275707244873,87.25822687149048,90.34322476387024,88.32442212104797,85.60939908027649,79.48760318756104,74.05310106277466,193.60955810546875,292.81932067871094,206.16165161132812,220.50540161132812,233.07579040527344,242.38812255859375,255.17263793945312,266.1622314453125,274.7394256591797,279.4761505126953,279.4257354736328,282.6329345703125,285.69525146484375,287.3407745361328,289.2828369140625,291.18470764160156,0.05156683921813965,0.26081228256225586,-0.05103921890258789,-0.07839107513427734,-0.10956192016601562,-0.11061286926269531,0.07896232604980469,0.17548179626464844,0.05950736999511719,0.07838821411132812,0.10171890258789062,0.0709848403930664,0.016976356506347656,0.07991218566894531,0.13634586334228516,0.2000570297241211,29.753588676452637,-4.582428932189941,40.189242362976074,35.8650598526001,35.71016883850098,35.46668338775635,29.005192756652832,19.866275310516357,17.355895519256592,10.677799224853516,6.969081878662109,2.3251638412475586,-3.2764949798583984,-5.213855743408203,-5.864145278930664,-5.725567817687988,-2.3071060180664062,-3.664828300476074,-6.489336013793945,-4.261739730834961,-5.089988708496094,-9.164934158325195,-6.279417037963867,-7.7858428955078125,-4.476593017578125,-7.97673225402832,-5.3091278076171875,-2.5199527740478516,-0.45017051696777344,-0.37354469299316406,-1.0268783569335938,-2.372852325439453
20170105000000,16557.2587890625,170.49742889404297,14191.2001953125,12384.3603515625,10903.296875,9640.0673828125,7546.31591796875,5836.15966796875,4390.452880859375,3142.0361328125,2049.4503173828125,1547.251220703125,1069.223876953125,837.9446411132812,611.2044067382812,388.80206298828125,,67.72510957717896,,,,18.268828690052032,45.14284431934357,28.085500240325928,46.779234409332275,47.96090388298035,97.30004119873047,99.41640162467957,90.70423030853271,86.33211421966553,79.22125577926636,71.86271238327026,193.91481018066406,293.76739501953125,206.93309020996094,221.68544006347656,231.9062957763672,241.81454467773438,255.47552490234375,267.2376251220703,273.5565948486328,278.96405029296875,280.63819885253906,282.6595153808594,285.9207305908203,287.72340393066406,289.7428283691406,291.8347625732422,0.22829532623291016,0.13014698028564453,0.18604564666748047,-0.15606117248535156,-0.6049861907958984,-0.6850070953369141,0.06713390350341797,0.6224851608276367,0.2485494613647461,0.14769458770751953,-0.26283931732177734,-0.21731185913085938,-0.010030269622802734,0.020802974700927734,0.014023780822753906,0.03668355941772461,26.54752254486084,-4.207328796386719,36.852388858795166,37.62437188625336,34.43253469467163,31.78237295150757,26.381568908691406,24.217945098876953,16.920770525932312,11.890777587890625,5.831892013549805,1.477553367614746,-2.8103647232055664,-4.310340881347656,-4.872614860534668,-4.873425483703613,-9.137266159057617,-1.0857830047607422,-4.817073822021484,-4.1863250732421875,-4.9548492431640625,-3.2016830444335938,-8.570838928222656,-7.591438293457031,-11.029857635498047,-8.788101196289062,-2.0830230712890625,-2.790752410888672,-0.9927444458007812,-0.5078907012939453,-0.5157241821289062,-0.7488384246826172
20170104210000,16548.08203125,156.20175552368164,14181.9921875,12372.2294921875,10891.1552734375,9628.126953125,7538.083984375,5828.56591796875,4382.28125,3130.7314453125,2035.5501708984375,1533.05029296875,1054.9367065429688,823.6703491210938,596.9378662109375,374.5846862792969,,68.11208248138428,,,,26.844828009605408,37.81249213218689,21.23886549472809,38.53110313415527,40.864370822906494,98.72268009185791,99.18849205970764,93.06636095046997,88.02477407455444,80.13002920150757,72.61170196533203,193.34507751464844,293.7827606201172,207.86050415039062,221.88719177246094,231.77484130859375,241.50416564941406,255.23541259765625,267.36412048339844,274.0088806152344,279.6670684814453,280.76487731933594,282.85731506347656,285.81202697753906,287.6447296142578,289.7296447753906,291.82615661621094,-0.10000491142272949,0.07434535026550293,0.10480546951293945,0.5076284408569336,0.4012632369995117,0.12076854705810547,-0.4317188262939453,-0.1525411605834961,0.29993438720703125,0.3213386535644531,-0.16461467742919922,-0.17683124542236328,-0.11198139190673828,-0.10520410537719727,-0.10277891159057617,-0.05284738540649414,26.847092628479004,-4.265420913696289,35.388429164886475,38.88154673576355,35.606711626052856,32.28526544570923,24.993529796600342,23.406570434570312,17.918359994888306,11.001298904418945,6.92132568359375,1.3518867492675781,-3.3427648544311523,-4.459007263183594,-4.776243209838867,-4.738031387329102,-6.897878646850586,-0.7231903076171875,-4.796562194824219,-4.804779052734375,-6.282218933105469,-3.804840087890625,-7.705982208251953,-6.391719818115234,-10.191898345947266,-10.15545654296875,-2.2240982055664062,-2.8020458221435547,-0.8647422790527344,-0.264495849609375,-0.18194580078125,-0.3485145568847656
20170106000000,16543.8447265625,147.51663970947266,14169.80859375,12360.0859375,10876.7685546875,9607.474609375,7517.5634765625,5814.080078125,4375.491455078125,3136.7548828125,2041.8685302734375,1535.5830078125,1052.7627563476562,819.4279174804688,591.0626831054688,367.2585144042969,,77.49848914146423,,,,16.676079392433167,60.08319079875946,36.073435604572296,43.737040877342224,89.76245379447937,98.5033507347107,95.91742086410522,94.13087821006775,93.5614652633667,90.31577157974243,84.77417850494385,193.52850341796875,295.30601501464844,207.9725341796875,221.41932678222656,233.23074340820312,242.1697540283203,254.4477081298828,265.9076385498047,272.3817138671875,275.7798767089844,282.05580139160156,285.29931640625,288.218017578125,289.57781982421875,291.2379455566406,293.1943359375,0.10556793212890625,-0.31264448165893555,0.1677621603012085,0.07913720607757568,-0.03481400012969971,-0.3150331974029541,-0.17044925689697266,0.15314102172851562,0.41046667098999023,0.21630334854125977,-0.4256019592285156,-1.2760000228881836,-1.2013750076293945,-0.9348611831665039,-0.7008485794067383,-0.5162544250488281,27.113041877746582,6.44328498840332,37.5114107131958,35.97567176818848,34.361236572265625,35.97292423248291,31.300119400024414,27.48439359664917,20.476028129458427,8.642595052719116,7.60432243347168,8.061117172241211,7.125234603881836,6.898748397827148,6.797266006469727,6.696443557739258,3.498493194580078,2.7840442657470703,-2.17626953125,-2.5132808685302734,-1.9545440673828125,-0.25685882568359375,-5.758373260498047,-5.642627716064453,-9.300485610961914,-7.423351287841797,-1.218526840209961,1.5653457641601562,2.7932090759277344,3.143442153930664,3.0726871490478516,2.923795700073242
20170105210000,16541.0380859375,136.3282928466797,14164.369140625,12353.130859375,10869.001953125,9600.3095703125,7512.21533203125,5808.7216796875,4365.984619140625,3124.482421875,2028.5748291015625,1522.8880615234375,1041.0546875,808.0596923828125,579.9137268066406,356.0832824707031,,69.4870970249176,,,,17.959538459777832,73.14298462867737,25.396686017513275,34.66259276866913,86.27027070522308,99.5173567533493,98.95008873939514,94.79348134994507,90.86040568351746,84.38173174858093,76.58068490028381,193.02133178710938,295.5426025390625,208.41360473632812,221.7369384765625,233.18495178222656,242.06320190429688,254.35105895996094,266.2747497558594,273.3603210449219,276.3663024902344,281.9754333496094,284.80397033691406,287.68731689453125,289.3313293457031,291.2865753173828,293.4208068847656,-0.27206599712371826,-0.5191140174865723,0.17576861381530762,0.6591546535491943,0.8418776988983154,0.5744287967681885,-0.44292449951171875,-0.7506866455078125,-0.024656295776367188,1.4350738525390625,-0.2650890350341797,-1.4665894508361816,-2.2381162643432617,-2.026200294494629,-1.6269760131835938,-1.119856834411621,26.15385627746582,4.575960159301758,36.2391357421875,35.363258361816406,34.168214082717896,35.41108751296997,29.98175287246704,26.181645393371582,21.593762516975403,12.009371280670166,10.092344284057617,8.501993179321289,5.604448318481445,5.155551910400391,4.948406219482422,4.798421859741211,2.457653045654297,5.48492431640625,-3.4027633666992188,-3.0713233947753906,-2.656078338623047,0.5218276977539062,-7.251243591308594,-3.480632781982422,-7.326328277587891,-13.824300765991211,-2.376615524291992,1.6369037628173828,5.07720947265625,5.5313873291015625,5.614845275878906,5.58659553527832
