,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation
20160813030000,100479.02221679688,100455.419921875,-4.6969499588012695,-0.10951042175292969,304.0203552246094,76.57425117492676,28.759765625,12.01171875,50.439453125,50.439453125,0.0
20160813040000,100478.1005859375,100454.24194335938,-4.6780900955200195,-0.5865011215209961,304.05029296875,76.41546249389648,25.634765625,8.7890625,49.072265625,49.072265625,0.0
20160813050000,100427.44140625,100405.82275390625,-5.523357391357422,-0.5290412902832031,303.9708557128906,75.97830963134766,25.9765625,5.6884765625,50.341796875,50.341796875,0.0
20160813060000,100358.74633789062,100334.53369140625,-5.896566390991211,-0.2435588836669922,303.8861999511719,73.00971031188965,20.41015625,1.5625,45.3125,45.3125,0.0
20160813070000,100333.4228515625,100314.78271484375,-5.295880317687988,-0.2787790298461914,303.8670349121094,71.01570510864258,6.103515625,0.0,16.943359375,16.943359375,0.0
20160813080000,100340.5517578125,100325.79956054688,-4.938770294189453,-0.14535045623779297,303.7477111816406,70.8244457244873,4.98046875,0.0,50.48828125,50.48828125,0.0
20160813090000,100367.12646484375,100345.37963867188,-4.650056838989258,0.12634849548339844,303.47125244140625,72.61048889160156,9.716796875,0.0,48.583984375,48.583984375,0.0
20160813100000,100411.18774414062,100393.93310546875,-4.088479042053223,0.03435802459716797,303.1586608886719,76.71860885620117,13.0859375,0.0,44.82421875,44.82421875,0.0
20160813110000,100485.888671875,100463.56201171875,-3.179319381713867,-0.39794349670410156,302.9371032714844,80.51880073547363,24.31640625,1.4892578125,50.244140625,50.244140625,0.0
20160813120000,100552.50854492188,100532.48291015625,-3.019721031188965,-0.06897926330566406,302.9370422363281,79.804443359375,16.50390625,2.2705078125,50.68359375,50.68359375,0.0
20160813130000,100573.72436523438,100553.38745117188,-2.732058525085449,0.2152557373046875,302.8316345214844,80.09187889099121,17.7734375,16.748046875,50.9765625,50.9765625,0.0
20160813140000,100564.09912109375,100547.17407226562,-3.1017227172851562,-0.2203531265258789,302.7591857910156,81.18730926513672,17.08984375,9.814453125,49.951171875,49.951171875,0.0
20160813150000,100542.32177734375,100520.13549804688,-2.594968795776367,-0.7234487533569336,302.7129211425781,79.4017562866211,15.72265625,20.21484375,46.6796875,46.6796875,0.0
20160813160000,100499.79248046875,100476.953125,-3.0590696334838867,-0.9175243377685547,302.46575927734375,82.31842994689941,39.208984375,40.13671875,50.48828125,50.48828125,0.0
20160813170000,100452.80151367188,100436.12670898438,-2.4970216751098633,-0.8209133148193359,302.3345642089844,85.0264778137207,17.67578125,11.2060546875,50.439453125,50.439453125,0.0
20160813180000,100423.18115234375,100397.25341796875,-2.743943214416504,-0.6451425552368164,302.4601135253906,81.9982681274414,15.52734375,16.9677734375,50.634765625,50.634765625,
20160813190000,,,,,,,,,,,
20160813200000,,,,,,,,,,,
20160813210000,,,,,,,,,,,
20160813220000,,,,,,,,,,,
20160813230000,,,,,,,,,,,
20160814000000,,,,,,,,,,,
20160814010000,,,,,,,,,,,
20160814020000,,,,,,,,,,,
