,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100
20150105030000,157.41178131103516,-2.362481117248535,3.931304931640625,291.53521728515625,0.03766679763793945,56.03112602233887,373.6067199707031,-2.5128660202026367,3.8976974487304688,289.4281768798828,0.019072532653808594,61.810139656066895,593.7708129882812,-2.642979621887207,3.8188934326171875,287.2810974121094,0.004821300506591797,68.3661937713623,818.2512817382812,-2.7440919876098633,3.7459888458251953,285.1293640136719,-0.001911163330078125,74.84583616256714,1047.1610717773438,-2.8234033584594727,3.609081268310547,283.3139343261719,0.0022101402282714844,69.67609786987305,1520.8482666015625,-2.4044065475463867,1.7483596801757812,281.7605285644531,0.05527210235595703,33.82877564430237,2019.7896728515625,-1.9548168182373047,1.1043834686279297,279.976318359375,-0.08848142623901367,35.45615339279175,3114.211181640625,1.7934885025024414,6.242204666137695,279.0730743408203,-0.3084087371826172,16.85670816898346,4364.707275390625,12.315965175628662,3.7964019775390625,273.9692687988281,-0.04562234878540039,7.202297210693359,5806.04248046875,21.223043709993362,-7.052581787109375,265.84471130371094,0.2243976593017578,11.781276285648346,7508.82666015625,27.799623489379883,-15.25760269165039,255.44947814941406,0.19048118591308594,20.877580374479294,9608.4130859375,33.97161388397217,-15.290592193603516,242.53143310546875,-0.06696271896362305,3.5118888318538666,10878.919921875,35.764126777648926,-16.469524383544922,233.55149841308594,-0.18179893493652344,,12366.2919921875,38.55434608459473,-14.831165313720703,222.2434539794922,-0.2072291374206543,,14180.59765625,37.107521057128906,-12.287860870361328,208.55250549316406,-0.043863534927368164,,16575.2314453125,18.400930166244507,-4.668903350830078,197.55978393554688,0.027594447135925293,
20150105040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105060000,147.75714492797852,-1.7840642929077148,4.978948593139648,291.901123046875,0.12120938301086426,56.205190658569336,364.2837677001953,-1.901656150817871,4.968894958496094,289.79554748535156,0.22109365463256836,61.916749000549316,584.7480163574219,-1.998891830444336,4.901187896728516,287.6535339355469,0.29197263717651367,68.3184814453125,809.4871826171875,-2.072941780090332,4.811342239379883,285.5517883300781,0.3388991355895996,72.70739459991455,1038.7724609375,-2.07846736907959,4.697654724121094,283.9112854003906,0.3523702621459961,60.29900121688843,1513.231201171875,-0.9549007415771484,3.829425811767578,282.34193420410156,0.2180471420288086,28.106550693511963,2013.4000244140625,-0.14517784118652344,3.429384231567383,280.64439392089844,0.2391681671142578,32.13748002052307,3108.75146484375,7.361354351043701,3.4920501708984375,279.14280700683594,0.19615697860717773,32.7392520904541,4359.2568359375,14.11042833328247,5.604757308959961,274.2979431152344,0.024932861328125,11.880725860595703,5804.51416015625,20.226914644241333,-11.40005111694336,266.32200622558594,-0.04815864562988281,22.97244429588318,7509.162109375,25.438942432403564,-12.802600860595703,255.84158325195312,0.057105064392089844,13.008805274963379,9611.2373046875,31.87166118621826,-12.65433120727539,242.80422973632812,0.28650426864624023,3.651597023010254,10882.8935546875,34.0772647857666,-15.765922546386719,233.60269165039062,0.23002934455871582,,12368.3447265625,37.65114974975586,-14.341487884521484,221.9215850830078,0.06652069091796875,,14180.28515625,36.45556354522705,-13.37875747680664,208.01675415039062,-0.02197122573852539,,16566.595703125,19.26163649559021,-2.4850006103515625,196.5128936767578,-0.016666054725646973,
20150105070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105090000,149.12028121948242,-3.020465850830078,4.479665756225586,291.89637756347656,0.11790060997009277,59.129668951034546,365.69403076171875,-3.0099449157714844,4.77203369140625,289.81031799316406,0.15223431587219238,64.71770787239075,586.2247009277344,-2.9277772903442383,4.936090469360352,287.67225646972656,0.15038824081420898,71.61964750289917,811.0302124023438,-2.828343391418457,5.054931640625,285.5279998779297,0.14331579208374023,78.24327945709229,1040.3721313476562,-2.5751800537109375,5.204872131347656,283.86070251464844,0.12109136581420898,68.74201393127441,1515.27685546875,-0.34380483627319336,4.481884002685547,283.0253601074219,0.09089040756225586,23.164618015289307,2016.728515625,1.0069808959960938,3.570322036743164,281.6059265136719,0.09964227676391602,24.46463966369629,3114.22998046875,7.772010326385498,-0.9560127258300781,278.1703643798828,0.13358640670776367,41.97865378856659,4367.116943359375,14.132696092128754,-3.4092140197753906,275.6710968017578,-0.050047874450683594,20.33667767047882,5815.44873046875,21.341055393218994,-12.342121124267578,266.3035888671875,-0.0167999267578125,17.55055421590805,7521.185546875,23.370695114135742,-9.765625,256.00709533691406,0.0970926284790039,10.54632717370987,9624.1337890625,33.5975923538208,-10.989212036132812,242.47601318359375,0.02191638946533203,8.906137704849243,10892.3291015625,34.08133506774902,-9.051521301269531,232.5751190185547,0.06005549430847168,,12375.7236328125,36.4858341217041,-10.619216918945312,222.17660522460938,0.07104277610778809,,14189.7705078125,33.517706871032715,-7.4180145263671875,208.23944091796875,-0.04862213134765625,,16576.828125,18.806230068206787,-2.901172637939453,196.4515838623047,-0.005735039710998535,
20150105100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105120000,150.96168899536133,-2.525620460510254,6.050790786743164,291.9720764160156,0.007593393325805664,59.96080160140991,367.5554656982422,-2.485231399536133,6.366802215576172,289.9196472167969,-0.04172658920288086,65.3813099861145,588.2413635253906,-2.381890296936035,6.485982894897461,287.78358459472656,-0.08733367919921875,72.52158737182617,813.1495361328125,-2.305936813354492,6.577028274536133,285.6099853515625,-0.1277022361755371,80.35047435760498,1042.4736938476562,-2.1828155517578125,6.635044097900391,283.6633605957031,-0.14783716201782227,79.3051176071167,1517.4544677734375,0.1739511489868164,5.710290908813477,283.00389099121094,-0.05952167510986328,27.708739519119263,2020.4810791015625,3.959538459777832,2.415843963623047,283.0353546142578,0.03690910339355469,22.74965238571167,3121.094970703125,9.065723180770874,-0.11488151550292969,278.6301727294922,0.03197002410888672,43.59093898534775,4376.8740234375,12.900355815887451,-5.707927703857422,276.0623779296875,0.1283435821533203,21.311781108379364,5824.763671875,20.697999477386475,-10.379974365234375,266.5031280517578,0.06610965728759766,11.30273962020874,7533.90966796875,23.458184242248535,-7.301616668701172,256.3515319824219,-0.019306659698486328,14.187706589698792,9636.9833984375,30.52177143096924,-8.032341003417969,242.26272583007812,-0.04560041427612305,11.205514311790466,10901.9267578125,32.40909290313721,-8.057056427001953,231.9677734375,0.03765559196472168,,12384.1201171875,35.31035137176514,-9.610366821289062,222.09742736816406,-0.026084423065185547,,14197.6689453125,33.902130126953125,-7.237873077392578,208.1599884033203,-0.0028252601623535156,,16586.369140625,18.67688226699829,-1.00311279296875,196.7450714111328,0.02905726432800293,
20150105130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
