,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100
20150831030000,88.44001770019531,0.2754182815551758,4.429779052734375,301.082763671875,0.1169893741607666,79.88657760620117,313.31011962890625,0.16852474212646484,4.660492897033691,299.1078796386719,0.38750791549682617,83.08127737045288,542.4949340820312,0.19478797912597656,4.232572555541992,297.4737243652344,0.4762396812438965,81.49798011779785,776.3961791992188,0.4713706970214844,3.761256217956543,296.6603698730469,0.4020042419433594,68.23979663848877,1015.658203125,1.147273063659668,4.1820268630981445,295.2378845214844,0.30754852294921875,64.08844423294067,1510.103271484375,0.47568798065185547,2.7867250442504883,291.9918518066406,0.13216018676757812,68.61739253997803,2029.4267578125,0.9432811737060547,4.277283668518066,289.60723876953125,0.28481483459472656,65.4592809677124,3154.6982421875,4.423212051391602,6.1348724365234375,283.56915283203125,0.14554214477539062,64.7794451713562,4422.62939453125,5.511562347412109,8.877214431762695,276.48663330078125,-0.1771240234375,44.3676540851593,5877.9208984375,9.71207046508789,7.109190940856934,267.8337707519531,0.20686912536621094,58.31595182418823,7597.59814453125,10.003735542297363,6.086193084716797,257.7186584472656,-0.10626983642578125,42.125651717185974,9718.28125,5.027543067932129,3.6280288696289062,244.84136962890625,0.052913665771484375,62.846616089344025,10997.70703125,3.2096071243286133,2.852293014526367,234.7783660888672,0.046774864196777344,,12489.357421875,3.718329429626465,1.3470439910888672,222.45423889160156,-0.2836341857910156,,14301.896484375,3.582578659057617,4.809892654418945,208.38079833984375,0.06432521343231201,,16697.216796875,0.24648571014404297,7.531373500823975,198.93397521972656,0.01334446668624878,
20150831040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831060000,84.35457992553711,1.3668994903564453,5.916135787963867,300.9197998046875,0.013188838958740234,78.86225128173828,309.0467224121094,1.376840591430664,6.277468681335449,298.8026428222656,0.08276748657226562,85.39137268066406,537.9441833496094,1.295480728149414,6.392413139343262,297.02020263671875,0.08242988586425781,84.87825679779053,771.4530639648438,0.8832664489746094,5.908452033996582,295.9056091308594,0.04118061065673828,76.03859901428223,1010.2164306640625,1.477250099182129,5.979572296142578,294.483642578125,-0.025295257568359375,71.92111873626709,1503.46533203125,2.072808265686035,5.454440116882324,290.9132995605469,-0.1597423553466797,78.00831937789917,2020.48876953125,0.6028194427490234,5.875096321105957,288.2742919921875,-0.20103073120117188,78.04949378967285,3145.066162109375,2.0428924560546875,7.564687728881836,283.5724182128906,0.03344917297363281,60.650097608566284,4414.62548828125,6.425725936889648,8.307170867919922,277.03814697265625,-0.10171127319335938,51.379881620407104,5871.8603515625,9.004842758178711,7.180771827697754,267.4778747558594,0.18416595458984375,81.38061618804932,7595.90087890625,8.309958457946777,4.777266502380371,258.88214111328125,0.09937667846679688,50.48854064941406,9722.9111328125,3.974559783935547,2.923931121826172,245.62149047851562,-0.0337371826171875,72.1420972943306,11004.0185546875,3.7949981689453125,4.492844581604004,234.8920135498047,-0.14869976043701172,,12494.267578125,4.778044700622559,2.3759593963623047,221.92706298828125,-0.04079437255859375,,14301.0390625,5.429648399353027,3.4693470001220703,207.5758819580078,-0.04407358169555664,,16695.83203125,0.3078193664550781,4.578112602233887,199.2585906982422,0.007416665554046631,
20150831070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831090000,85.59928512573242,0.40717029571533203,5.317654609680176,300.87738037109375,-0.010415315628051758,78.50075912475586,310.2355041503906,0.5264101028442383,5.6913251876831055,298.7456359863281,-0.009545326232910156,85.54686260223389,539.0854187011719,0.7408342361450195,5.945740699768066,296.698486328125,0.015444755554199219,90.6084418296814,772.28515625,1.1993951797485352,5.987542152404785,295.3165283203125,0.053958892822265625,82.45195937156677,1010.7780151367188,1.0883684158325195,5.974924087524414,294.4347229003906,0.07923698425292969,70.60327959060669,1504.13037109375,2.8806228637695312,4.575735092163086,290.9902648925781,0.04877662658691406,84.84444952011108,2021.295654296875,2.7184553146362305,5.383963584899902,288.46246337890625,0.025808334350585938,75.4423656463623,3147.735595703125,3.276651382446289,8.532022476196289,283.6681213378906,-0.20073318481445312,59.82060647010803,4418.3251953125,4.925224304199219,9.394915580749512,277.0162048339844,-0.20080184936523438,66.71312499046326,5876.8447265625,6.996869087219238,7.553705215454102,267.6466369628906,0.0732879638671875,75.29363024234772,7599.05517578125,5.6876349449157715,4.221453666687012,258.8968811035156,-0.21952056884765625,88.19410753250122,9724.5859375,7.50550651550293,0.8228816986083984,245.05874633789062,0.02673625946044922,65.47662687301636,11005.814453125,7.553516387939453,0.3859062194824219,234.84202575683594,-0.05617713928222656,,12495.8310546875,5.907526016235352,2.224259376525879,221.69183349609375,-0.06613969802856445,,14300.896484375,4.428497314453125,2.8769187927246094,207.63687133789062,0.015881657600402832,,16697.82421875,-0.15383529663085938,4.790461540222168,199.46519470214844,0.06444495916366577,
20150831100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150831120000,101.70800018310547,0.5753307342529297,7.228289604187012,300.8442687988281,-0.08126640319824219,77.4747142791748,326.2501525878906,0.8229770660400391,7.941291809082031,298.7419128417969,-0.14318418502807617,83.7767596244812,555.0202941894531,1.0343189239501953,8.29294490814209,296.69757080078125,-0.1337604522705078,88.47489881515503,788.1094360351562,1.3362369537353516,8.369569778442383,294.7627258300781,-0.12032508850097656,90.02499794960022,1026.2247314453125,2.1426753997802734,7.485233306884766,293.888671875,-0.11496925354003906,76.35345363616943,1519.5447998046875,2.9487485885620117,6.841645240783691,291.31024169921875,-0.024957656860351562,75.77372360229492,2037.1197509765625,4.653874397277832,5.9962005615234375,288.351318359375,-0.07183456420898438,83.46667957305908,3161.018310546875,5.392505645751953,8.537395477294922,282.66455078125,-0.15562820434570312,69.13874530792236,4426.10546875,3.349846839904785,10.384269714355469,276.2788391113281,-0.22132492065429688,43.38298678398132,5879.7802734375,3.460085868835449,8.689213752746582,267.2608947753906,-0.05054473876953125,77.04739248752594,7599.8984375,5.986982345581055,6.243290901184082,258.92401123046875,0.25138092041015625,53.08537256717682,9726.177734375,4.074774742126465,-0.7360057830810547,244.90255737304688,-0.1271953582763672,90.80457162857056,11005.35546875,4.888317108154297,-0.8368797302246094,234.64234924316406,0.3926258087158203,,12494.4677734375,8.588582992553711,-2.4628982543945312,221.80532836914062,0.09245824813842773,,14300.375,4.666736602783203,2.281895637512207,207.54490661621094,0.054758429527282715,,16709.11328125,-0.7300300598144531,5.4336323738098145,200.88558959960938,0.002802044153213501,
