,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation,Downward short-wave radiation flux
20171227030000,102435.72998046875,102404.96215820312,-2.736414909362793,-6.124210357666016,291.8480224609375,58.21737003326416,11.767578125,10.009765625,49.609375,49.609375,0.0,636.4958801269531
20171227040000,102371.142578125,102335.41870117188,-1.6659698486328125,-6.709480285644531,291.7829132080078,60.25985145568848,7.861328125,6.73828125,58.10546875,58.10546875,0.0,505.0962905883789
20171227050000,102318.34716796875,102285.43090820312,-2.565213203430176,-8.270456314086914,291.3290100097656,71.32618713378906,38.525390625,40.673828125,42.48046875,42.87109375,0.0,298.761625289917
20171227060000,102277.26440429688,102240.54565429688,-3.3914613723754883,-7.254047393798828,291.46214294433594,65.33829879760742,41.40625,44.287109375,9.619140625,44.287109375,0.0,249.38577765226364
20171227070000,102262.53662109375,102227.83203125,-4.104127883911133,-7.32634162902832,291.51942443847656,64.26293849945068,27.587890625,41.259765625,0.0,41.259765625,0.0,129.5
20171227080000,102305.52368164062,102269.6533203125,-4.404116630554199,-7.470792770385742,291.1589050292969,67.25957489013672,31.54296875,38.8671875,20.1171875,38.8671875,0.0,19.0625
20171227090000,102385.5712890625,102354.84619140625,-4.624799728393555,-6.964746475219727,290.9005432128906,66.45697593688965,43.505859375,46.77734375,36.328125,46.77734375,0.0,0.0
20171227100000,102456.04248046875,102423.32763671875,-4.671855926513672,-6.029136657714844,290.71470642089844,63.79274940490723,41.11328125,47.55859375,12.646484375,47.55859375,0.0,0.0
20171227110000,102485.63232421875,102454.62646484375,-4.576916694641113,-4.952449798583984,290.6080627441406,62.482412338256836,27.783203125,31.34765625,0.0,31.34765625,0.0,0.0
20171227120000,102504.35791015625,102468.310546875,-4.818974494934082,-4.274806976318359,290.55308532714844,64.98458099365234,37.01171875,43.65234375,37.109375,43.65234375,0.0,0.0
20171227130000,102506.18896484375,102479.43725585938,-4.968532562255859,-4.087900161743164,290.4242858886719,65.10633850097656,26.66015625,29.638671875,63.96484375,63.96484375,0.0,0.0
20171227140000,102502.55737304688,102463.49487304688,-4.740957260131836,-3.768962860107422,290.24208068847656,64.4664363861084,20.068359375,17.48046875,79.00390625,79.00390625,0.0,0.0
20171227150000,102468.79272460938,102435.21118164062,-4.66599178314209,-3.2115650177001953,290.10704040527344,64.19789695739746,16.015625,9.765625,33.10546875,33.10546875,0.0,0.0
20171227160000,102437.66479492188,102409.13696289062,-4.4834394454956055,-3.4387474060058594,290.0083923339844,64.30780410766602,8.251953125,2.490234375,28.515625,28.515625,0.0,0.0
20171227170000,102424.59106445312,102398.26049804688,-4.553651809692383,-3.377471923828125,289.9269256591797,65.09680271148682,9.228515625,1.904296875,37.20703125,39.892578125,0.0,0.0
20171227180000,102400.78735351562,102363.80615234375,-4.616218566894531,-3.5706710815429688,289.8458251953125,65.87540054321289,10.44921875,2.978515625,0.0,10.44921875,,
20171227190000,,,,,,,,,,,,
20171227200000,,,,,,,,,,,,
20171227210000,,,,,,,,,,,,
20171227220000,,,,,,,,,,,,
20171227230000,,,,,,,,,,,,
20171228000000,,,,,,,,,,,,
20171228010000,,,,,,,,,,,,
20171228020000,,,,,,,,,,,,
