,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation,Downward short-wave radiation flux
20171210030000,101742.2119140625,101712.5732421875,0.3489818572998047,-2.241212844848633,294.54991149902344,53.291605949401855,1.7578125,3.173828125,40.380859375,40.380859375,0.0,640.5246200561523
20171210040000,101722.1435546875,101693.701171875,1.0017614364624023,-4.3043622970581055,294.4608612060547,57.28171730041504,2.24609375,4.6142578125,74.072265625,74.072265625,0.0,603.0927677154541
20171210050000,101664.04418945312,101635.06469726562,0.8985958099365234,-5.065829277038574,294.38648986816406,56.39389610290527,3.369140625,4.4921875,0.0,4.4921875,0.0,504.9503583908081
20171210060000,101602.62451171875,101576.416015625,0.6558628082275391,-4.893628120422363,294.2252655029297,57.73129177093506,12.109375,14.111328125,0.0,14.111328125,0.0,326.25
20171210070000,101586.9873046875,101553.02124023438,0.6035642623901367,-5.205661773681641,294.2027587890625,58.27617645263672,13.720703125,17.87109375,29.736328125,29.736328125,0.0,147.0
20171210080000,101616.59545898438,101585.83374023438,0.5936145782470703,-4.900951385498047,294.16539001464844,57.733346939086914,8.544921875,6.0546875,87.451171875,87.451171875,0.0,17.03125
20171210090000,101691.05834960938,101655.01708984375,0.9335098266601562,-5.9712677001953125,294.30055236816406,59.063222885131836,15.380859375,19.580078125,47.0703125,47.0703125,0.0,0.0
20171210100000,101739.43481445312,101711.4990234375,1.009699821472168,-6.798313140869141,294.4123992919922,60.08110237121582,13.623046875,17.08984375,2.734375,17.822265625,0.0,0.0
20171210110000,101787.57934570312,101749.62768554688,0.6402721405029297,-6.67829704284668,294.34490966796875,58.97154235839844,14.74609375,28.1982421875,0.0,28.22265625,0.0,0.0
20171210120000,101820.41625976562,101794.3115234375,1.376028060913086,-7.428503036499023,294.29803466796875,61.73939895629883,40.087890625,55.6640625,0.0,55.6640625,0.0,0.0
20171210130000,101827.74047851562,101797.88208007812,1.4525890350341797,-7.829021453857422,294.09510803222656,62.46952819824219,20.41015625,46.240234375,0.0,46.240234375,0.0,0.0
20171210140000,101829.80346679688,101799.71923828125,2.075699806213379,-7.807952880859375,293.9901580810547,61.414833068847656,19.921875,43.6279296875,0.0,43.603515625,0.0,0.0
20171210150000,101822.36938476562,101794.01245117188,3.229299545288086,-7.774293899536133,293.8900909423828,63.49730110168457,29.345703125,49.70703125,0.0,49.70703125,0.0,0.0
20171210160000,101812.451171875,101775.65307617188,3.297374725341797,-8.015657424926758,293.7702331542969,63.03226852416992,25.244140625,44.2138671875,0.0,44.189453125,0.0,0.0
20171210170000,101809.1552734375,101773.59619140625,2.979511260986328,-8.044979095458984,293.6905822753906,60.914812088012695,18.26171875,33.0078125,0.0,33.0078125,0.0,0.0
20171210180000,101808.349609375,101778.7353515625,3.3633861541748047,-8.680564880371094,293.39747619628906,62.33151626586914,24.609375,34.130859375,32.763671875,34.619140625,,
20171210190000,,,,,,,,,,,,
20171210200000,,,,,,,,,,,,
20171210210000,,,,,,,,,,,,
20171210220000,,,,,,,,,,,,
20171210230000,,,,,,,,,,,,
20171211000000,,,,,,,,,,,,
20171211010000,,,,,,,,,,,,
20171211020000,,,,,,,,,,,,
