,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100
20160710030000,60.53041076660156,0.14305877685546875,13.036191940307617,303.2585754394531,-0.03674149513244629,76.31702613830566,287.2974395751953,0.5545921325683594,15.0101957321167,301.15521240234375,-0.12125301361083984,81.9995002746582,518.178466796875,1.0992984771728516,16.23151397705078,299.0660400390625,-0.09860801696777344,87.84304618835449,753.4972534179688,1.9691143035888672,17.33229637145996,297.0946044921875,-0.05331993103027344,91.91577339172363,993.59716796875,3.033437728881836,18.136930465698242,295.201171875,0.013715744018554688,94.4560489654541,1490.0753173828125,5.599419593811035,17.972505569458008,292.9893493652344,0.1484699249267578,81.14497947692871,2011.48095703125,7.008872032165527,17.63926887512207,290.03955078125,0.1979084014892578,81.77362060546875,3141.80908203125,8.508922576904297,18.825132369995117,284.6754150390625,0.13476181030273438,78.42343521118164,4417.9521484375,7.649860858917236,15.716914176940918,278.2181396484375,0.0094451904296875,76.47940063476562,5888.67626953125,5.84663200378418,9.26807975769043,271.1578674316406,0.19132614135742188,41.66279709339142,7625.0283203125,0.04924583435058594,6.2075042724609375,259.7242736816406,0.16054534912109375,26.989043533802032,9755.330078125,-7.801691055297852,2.378772735595703,246.8150634765625,0.03690910339355469,59.085888266563416,11050.4716796875,-4.089824676513672,-2.5469398498535156,238.0583953857422,-1.381174087524414,,12563.66796875,-1.981149673461914,-0.3628654479980469,225.04542541503906,-0.7911882400512695,,14387.92578125,-3.1962947845458984,-9.511930465698242,208.55511474609375,-0.365933895111084,,16759.248046875,-9.275716781616211,-7.156919479370117,194.50672912597656,0.09789308905601501,
20160710040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710060000,57.221702575683594,3.912059783935547,13.696378707885742,303.1806945800781,-0.08520340919494629,74.13103294372559,283.80409240722656,4.756525993347168,15.349717140197754,301.0563049316406,-0.11736059188842773,79.70442581176758,514.5293273925781,5.271751403808594,16.178335189819336,298.9318542480469,-0.003933906555175781,85.93345832824707,749.6140747070312,5.894388198852539,16.885729789733887,296.9061584472656,0.1397705078125,90.66971397399902,989.5423583984375,6.567374229431152,17.497777938842773,294.9556579589844,0.2786407470703125,93.67160606384277,1485.3460693359375,8.61412239074707,18.61695384979248,293.04486083984375,0.4031696319580078,69.79179954528809,2006.770263671875,10.355022430419922,18.450746536254883,290.6466064453125,0.32115936279296875,64.2352843284607,3138.203369140625,8.944024085998535,19.46606159210205,285.1971435546875,0.42319488525390625,57.661173582077026,4414.41943359375,5.7730488777160645,15.216131210327148,278.3505859375,0.2592506408691406,59.96836876869202,5882.0322265625,2.2557106018066406,7.410491943359375,270.47027587890625,0.0274810791015625,48.02038931846619,7615.2060546875,0.06766510009765625,3.984600067138672,259.6697998046875,-0.0057353973388671875,17.1512953042984,9750.91796875,-8.314752578735352,2.648418426513672,248.039306640625,0.021772384643554688,39.145050406455994,11047.2998046875,-5.594432830810547,-2.530292510986328,237.86276245117188,-0.11363410949707031,,12557.7666015625,-0.9902000427246094,-5.569236755371094,224.7342987060547,0.30932140350341797,,14382.69921875,-6.729351043701172,-7.591800689697266,208.6892547607422,0.137664794921875,,16752.287109375,-8.354652404785156,-6.692634582519531,194.15467834472656,-0.04225704073905945,
20160710070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710090000,59.617774963378906,3.462289810180664,13.138676643371582,303.1296691894531,-0.08399105072021484,71.4457015991211,286.0218811035156,4.220537185668945,14.525080680847168,300.99432373046875,-0.102020263671875,76.91524696350098,516.6195373535156,4.708199501037598,15.192898750305176,298.8420715332031,0.033072471618652344,83.29056549072266,751.554443359375,5.367247581481934,15.785913467407227,296.7564697265625,0.18320751190185547,88.57751274108887,991.2245483398438,6.286626815795898,16.275978088378906,294.7422180175781,0.30766963958740234,92.7423267364502,1486.8294677734375,9.839317321777344,16.089998245239258,293.1564025878906,0.30216217041015625,72.4475269317627,2008.1937255859375,10.227311134338379,15.803717613220215,290.3214416503906,0.39054298400878906,74.61998271942139,3139.101806640625,7.816351890563965,19.255733489990234,285.0985107421875,0.47560691833496094,52.623857736587524,4413.61181640625,4.851438522338867,15.18360424041748,277.9806823730469,0.1973705291748047,68.51030993461609,5880.8603515625,0.40303611755371094,8.493997573852539,270.0805358886719,-0.18555068969726562,33.91423559188843,7614.8828125,0.23090362548828125,3.086109161376953,260.47174072265625,0.18144607543945312,9.28872960805893,9751.65625,-7.885906219482422,5.717994689941406,247.0280303955078,0.28064823150634766,46.38290047645569,11046.052734375,-5.256004333496094,-1.4494094848632812,237.8816680908203,-0.061321258544921875,,12556.015625,-2.2904701232910156,-7.338752746582031,224.4422607421875,-0.09389972686767578,,14377.921875,-6.039072036743164,-4.39886474609375,208.33042907714844,-0.06503582000732422,,16748.029296875,-6.844018936157227,-5.611167907714844,194.887939453125,0.045113563537597656,
20160710100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160710120000,72.51379013061523,2.5030174255371094,12.610234260559082,303.1297912597656,-0.11593770980834961,73.74015235900879,299.05926513671875,3.153712272644043,13.966262817382812,301.0066223144531,-0.24186992645263672,79.54976463317871,529.7758483886719,3.688821792602539,14.678011894226074,298.8781433105469,-0.22986507415771484,85.76909637451172,764.789794921875,4.53398323059082,15.33226490020752,296.8692321777344,-0.20679759979248047,89.7911491394043,1004.6082763671875,5.570913314819336,15.777565002441406,294.8659973144531,-0.1825237274169922,93.59366798400879,1500.0052490234375,9.007092475891113,15.552139282226562,292.34979248046875,-0.20226478576660156,83.41019916534424,2020.6409912109375,10.772631645202637,15.269113540649414,289.9788818359375,-0.12461471557617188,76.17155361175537,3150.684326171875,8.082530975341797,16.34814167022705,284.6094970703125,-0.0666656494140625,67.90220546722412,4422.63037109375,4.19901704788208,15.183368682861328,277.17791748046875,0.13759613037109375,73.95752906799316,5887.150390625,-1.976022720336914,9.188196182250977,270.05877685546875,-0.152313232421875,9.110085368156433,7621.97265625,-0.41341209411621094,3.3827037811279297,260.8362579345703,-0.058902740478515625,2.416092097759247,9762.349609375,-7.512327194213867,7.431488037109375,247.78604125976562,-0.1302776336669922,7.1350149512290955,11057.017578125,-6.584234237670898,-0.9810562133789062,237.49789428710938,-0.10156059265136719,,12565.3515625,-7.410362243652344,-3.2051010131835938,224.2330322265625,-0.093841552734375,,14384.76953125,-5.975124359130859,-4.188789367675781,208.33938598632812,0.06408500671386719,,16762.197265625,-5.7554168701171875,-3.5331287384033203,195.22572326660156,-0.014879107475280762,
