,Geop1000,u-co1000,v-co1000,Temp1000,Vert1000,Rela1000,Geop975,u-co975,v-co975,Temp975,Vert975,Rela975,Geop950,u-co950,v-co950,Temp950,Vert950,Rela950,Geop925,u-co925,v-co925,Temp925,Vert925,Rela925,Geop900,u-co900,v-co900,Temp900,Vert900,Rela900,Geop850,u-co850,v-co850,Temp850,Vert850,Rela850,Geop800,u-co800,v-co800,Temp800,Vert800,Rela800,Geop700,u-co700,v-co700,Temp700,Vert700,Rela700,Geop600,u-co600,v-co600,Temp600,Vert600,Rela600,Geop500,u-co500,v-co500,Temp500,Vert500,Rela500,Geop400,u-co400,v-co400,Temp400,Vert400,Rela400,Geop300,u-co300,v-co300,Temp300,Vert300,Rela300,Geop250,u-co250,v-co250,Temp250,Vert250,Rela250,Geop200,u-co200,v-co200,Temp200,Vert200,Rela200,Geop150,u-co150,v-co150,Temp150,Vert150,Rela150,Geop100,u-co100,v-co100,Temp100,Vert100,Rela100
20160919030000,34.58917236328125,10.740936279296875,4.759052276611328,301.0163879394531,-0.12505197525024414,79.26290702819824,259.3002471923828,12.397537231445312,5.071617126464844,298.86614990234375,-0.24753046035766602,85.89879035949707,488.31646156311035,13.240951538085938,4.904247283935547,296.770751953125,-0.17097091674804688,92.55097389221191,721.793701171875,14.0997314453125,4.176433563232422,295.0640869140625,-0.07497310638427734,93.46488952636719,960.0808410644531,14.270610809326172,3.0329856872558594,293.8415832519531,0.06876182556152344,90.18462371826172,1453.7596435546875,14.84783935546875,3.3896484375,291.0447692871094,0.4747180938720703,85.68021011352539,1971.62353515625,17.195953369140625,3.4301719665527344,288.5557861328125,0.8442573547363281,80.3193712234497,3098.979248046875,16.442508697509766,5.077678680419922,285.0259094238281,0.6834506988525391,57.99450731277466,4371.577392578125,15.648567199707031,5.503170013427734,277.3761901855469,0.4043865203857422,30.743223071098328,5835.44189453125,14.665908813476562,4.970348358154297,270.3354187011719,-0.107452392578125,19.153584122657776,7568.7763671875,12.892803192138672,7.782321929931641,259.9993438720703,0.057464599609375,8.97765839099884,9701.9267578125,8.198604583740234,6.661762237548828,246.7586212158203,0.06900596618652344,47.971498012542725,10990.2470703125,1.8759231567382812,9.528560638427734,236.21377563476562,0.04234886169433594,,12493.9912109375,-0.8437881469726562,4.14042854309082,224.36936950683594,-0.06408309936523438,,14317.51171875,0.6056900024414062,0.2333393096923828,208.86546325683594,-0.08265209197998047,,16701.8798828125,-6.688201904296875,1.6545772552490234,196.3824462890625,0.015475928783416748,
20160919040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919060000,33.389373779296875,10.65664291381836,1.6665496826171875,300.9534606933594,-0.12274408340454102,78.61687278747559,258.0618896484375,12.219066619873047,1.6666030883789062,298.7958679199219,-0.254910945892334,85.15270042419434,487.0060157775879,13.005725860595703,1.3053970336914062,296.7116394042969,-0.18741512298583984,91.37299728393555,720.3057556152344,13.598148345947266,0.352386474609375,295.1460876464844,-0.09788990020751953,90.56681251525879,958.899658203125,13.534324645996094,-0.4495277404785156,294.21307373046875,0.02713489532470703,84.89812088012695,1453.1448974609375,13.386730194091797,0.5524215698242188,291.5566101074219,0.2377605438232422,83.41567325592041,1972.038330078125,14.28976821899414,2.105945587158203,289.3207092285156,0.31346702575683594,73.98558187484741,3099.9248046875,16.07175064086914,3.5494461059570312,284.3750305175781,0.37557411193847656,66.09511947631836,4371.692626953125,15.471099853515625,4.848293304443359,277.6082763671875,0.4215106964111328,21.594759821891785,5835.87451171875,14.028068542480469,3.551624298095703,270.5406799316406,0.12250709533691406,27.492857813835144,7571.35400390625,15.22796630859375,4.85804557800293,260.3310546875,-0.7024593353271484,15.838261902332306,9701.9453125,8.71335220336914,6.745700836181641,246.11683654785156,-0.2790498733520508,44.0755889415741,10989.5439453125,4.2874755859375,10.971136093139648,236.22537231445312,-0.06741142272949219,,12491.548828125,0.9269523620605469,7.8648576736450195,224.2633514404297,-0.03007364273071289,,14315.4189453125,-2.3707542419433594,0.05004310607910156,209.0933380126953,0.043763160705566406,,16696.126953125,-5.631839752197266,-1.266587734222412,195.61471557617188,0.014453351497650146,
20160919070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919090000,40.335723876953125,9.341449737548828,1.2034378051757812,301.0094909667969,-0.1440131664276123,78.24215316772461,264.96104431152344,10.497802734375,1.1409759521484375,298.8541259765625,-0.32583189010620117,85.0304069519043,493.86388397216797,11.033157348632812,0.7714195251464844,296.74395751953125,-0.34464073181152344,91.959716796875,727.2392272949219,11.465415954589844,-0.24083328247070312,294.9371032714844,-0.36008262634277344,94.87512397766113,965.4252319335938,11.316417694091797,-1.6478614807128906,293.67681884765625,-0.3677959442138672,92.61455345153809,1459.272705078125,10.94345474243164,-1.9207420349121094,291.3209228515625,-0.2518177032470703,90.8182258605957,1978.5706787109375,10.664737701416016,-1.2225189208984375,289.5491943359375,-0.12990760803222656,81.2578649520874,3108.4248046875,14.282272338867188,0.9648017883300781,285.12017822265625,0.15645599365234375,62.46837091445923,4379.971923828125,12.328178405761719,1.6197891235351562,276.8306884765625,0.3190155029296875,67.52228713035583,5843.9384765625,11.542469024658203,3.725330352783203,270.1609191894531,0.1353588104248047,22.360809922218323,7577.60205078125,12.220726013183594,0.8498268127441406,259.9896240234375,0.079437255859375,20.192857027053833,9706.634765625,9.584722518920898,7.681125640869141,245.37347412109375,-0.08239936828613281,39.241132974624634,10990.9814453125,6.691967010498047,13.670671463012695,235.7827606201172,0.011966705322265625,,12490.2041015625,2.515941619873047,11.399242401123047,223.8946990966797,0.1081695556640625,,14314.837890625,-3.8030662536621094,1.1659908294677734,209.2144775390625,0.1656332015991211,,16698.4560546875,-7.37236213684082,-1.2037014961242676,195.50833129882812,-0.07443630695343018,
20160919100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160919120000,60.960235595703125,7.9204864501953125,-0.5642166137695312,300.9107360839844,-0.15468645095825195,80.37634086608887,285.83251953125,8.669910430908203,-0.7253341674804688,298.7687072753906,-0.14686918258666992,87.48223114013672,514.6268920898438,9.014755249023438,-1.0842666625976562,296.720703125,-0.043738365173339844,93.11908721923828,747.9901733398438,9.003517150878906,-1.6958656311035156,295.07489013671875,0.05528450012207031,92.19626808166504,986.477294921875,8.477508544921875,-2.3561134338378906,293.92706298828125,0.11186027526855469,87.43563652038574,1480.220458984375,8.694557189941406,-3.0886993408203125,291.11505126953125,0.09599113464355469,91.48561382293701,1998.39599609375,8.164791107177734,-1.6076164245605469,288.3265380859375,-0.07033157348632812,94.34247016906738,3125.587646484375,12.267585754394531,2.1263771057128906,285.1185607910156,-0.13682937622070312,54.74805927276611,4395.99560546875,9.802371978759766,1.4459037780761719,276.51116943359375,0.18366622924804688,72.36365747451782,5859.90576171875,9.012063980102539,2.6332244873046875,271.3249206542969,0.17494583129882812,11.49809205532074,7598.17333984375,7.879606246948242,1.2949237823486328,260.60345458984375,-0.029354095458984375,14.362387895584106,9725.6494140625,6.797698974609375,5.752519607543945,244.903076171875,0.11877632141113281,44.26878535747528,11008.55078125,8.881509780883789,11.104354858398438,235.70932006835938,0.021767616271972656,,12504.138671875,4.995088577270508,11.892045974731445,223.1241912841797,-0.05535602569580078,,14324.484375,-4.093484878540039,4.323513031005859,208.76217651367188,-0.019054412841796875,,16706.8408203125,-9.382869720458984,2.611416816711426,195.46487426757812,-0.038417041301727295,
