,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation
20150531030000,100874.10888671875,100850.28686523438,3.134021759033203,-1.1865482330322266,299.1868591308594,92.66887283325195,20.01953125,39.94140625,72.265625,72.265625,0.0
20150531040000,100832.72705078125,100807.48901367188,2.4034056663513184,-1.607809066772461,299.079833984375,92.64905166625977,28.466796875,48.33984375,50.9765625,51.3671875,0.0
20150531050000,100816.13159179688,100790.71655273438,2.482400894165039,-2.4879226684570312,298.9833679199219,90.30506324768066,31.34765625,55.76171875,51.66015625,56.591796875,0.0
20150531060000,100804.32739257812,100782.9345703125,2.107046127319336,-3.2621641159057617,298.83148193359375,87.84683227539062,32.275390625,26.904296875,66.30859375,66.30859375,0.0
20150531070000,100790.3564453125,100770.12939453125,1.3682336807250977,-3.135970115661621,298.59124755859375,87.74838447570801,30.76171875,55.17578125,50.341796875,55.17578125,0.0
20150531080000,100803.98559570312,100780.0537109375,0.4532794952392578,-1.8704853057861328,298.49615478515625,86.91150093078613,20.41015625,48.73046875,63.916015625,63.916015625,0.0
20150531090000,100823.41918945312,100796.71020507812,1.3577656745910645,-1.994797706604004,298.48870849609375,86.95438003540039,14.16015625,46.044921875,57.861328125,57.861328125,0.0
20150531100000,100864.208984375,100844.10400390625,1.368852138519287,-2.226551055908203,298.5081787109375,86.68121528625488,13.671875,40.673828125,75.244140625,75.244140625,0.0
20150531110000,100922.39990234375,100899.64599609375,0.48357439041137695,-1.0794410705566406,298.5506591796875,85.6493444442749,17.431640625,33.69140625,96.77734375,96.77734375,0.0
20150531120000,100972.86987304688,100948.81591796875,0.46923160552978516,-1.9194564819335938,298.5533142089844,85.98843574523926,31.298828125,36.669921875,47.55859375,47.55859375,0.0
20150531130000,101007.79418945312,100986.63940429688,-0.1979508399963379,-2.281764030456543,298.49456787109375,86.54966735839844,32.080078125,48.92578125,52.734375,52.734375,0.0
20150531140000,101008.66088867188,100983.19091796875,-1.0269794464111328,-1.9267082214355469,298.3971252441406,87.0280294418335,19.53125,47.94921875,69.3359375,69.3359375,0.0
20150531150000,100976.11694335938,100954.08935546875,-1.3003921508789062,-0.8042964935302734,298.289794921875,87.37505578994751,10.9375,46.09375,58.447265625,58.447265625,0.0
20150531160000,100936.60278320312,100921.25854492188,-0.7013068199157715,-2.074270248413086,298.2460632324219,87.77985000610352,10.791015625,46.044921875,67.28515625,67.28515625,0.0
20150531170000,100904.46166992188,100885.39428710938,-1.0003299713134766,-1.8770484924316406,298.2065734863281,87.66473197937012,11.865234375,45.751953125,81.201171875,81.201171875,0.09375
20150531180000,100892.00439453125,100865.3076171875,-1.6481409072875977,-1.3170232772827148,298.1222839355469,87.79793930053711,16.69921875,49.560546875,45.21484375,51.07421875,
20150531190000,,,,,,,,,,,
20150531200000,,,,,,,,,,,
20150531210000,,,,,,,,,,,
20150531220000,,,,,,,,,,,
20150531230000,,,,,,,,,,,
20150601000000,,,,,,,,,,,
20150601010000,,,,,,,,,,,
20150601020000,,,,,,,,,,,
