,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation
20150610030000,101017.63305664062,100996.36840820312,1.6098957061767578,3.5699853897094727,300.3692626953125,93.98157501220703,14.599609375,0.0,49.70703125,49.70703125,0.0
20150610040000,101024.2919921875,101004.94995117188,1.3904075622558594,4.0136260986328125,300.40386962890625,93.52553749084473,1.7578125,0.0,49.90234375,49.90234375,0.0
20150610050000,100994.2626953125,100969.29321289062,1.6086311340332031,4.4622802734375,300.5062561035156,90.56269836425781,0.0,0.048828125,50.78125,50.78125,0.0
20150610060000,100946.2890625,100923.62060546875,1.3237628936767578,4.361127853393555,300.595458984375,86.16726684570312,1.220703125,0.0,13.818359375,13.818359375,0.0
20150610070000,100894.2626953125,100871.71630859375,1.1371421813964844,4.029003143310547,300.54803466796875,86.97008514404297,19.580078125,0.0,51.904296875,51.904296875,0.0
20150610080000,100887.53662109375,100868.38989257812,0.9211711883544922,4.069265365600586,300.5736389160156,85.5501651763916,19.873046875,30.224609375,42.578125,42.578125,0.0
20150610090000,100912.57934570312,100897.58911132812,0.4845237731933594,4.121129989624023,300.5912780761719,84.29929542541504,20.3125,25.0,50.68359375,50.68359375,0.0
20150610100000,100975.634765625,100955.46264648438,-0.22387313842773438,3.967498779296875,300.5426330566406,85.49599647521973,25.390625,58.837890625,44.873046875,58.837890625,0.0
20150610110000,101017.81616210938,100997.18017578125,-0.6746921539306641,4.605294227600098,300.5179443359375,85.9183349609375,5.859375,17.28515625,51.3671875,51.3671875,0.0
20150610120000,101056.75659179688,101033.23974609375,-0.4365348815917969,5.206304550170898,300.51318359375,86.2294750213623,6.298828125,5.859375,50.87890625,50.87890625,0.0
20150610130000,101083.91723632812,101068.81103515625,-0.19167709350585938,5.8094587326049805,300.5106506347656,86.43680572509766,5.6640625,3.759765625,50.341796875,50.341796875,0.0
20150610140000,101085.91918945312,101067.80395507812,-0.015750885009765625,5.903443336486816,300.4888610839844,86.81264686584473,11.572265625,7.71484375,46.09375,46.09375,0.0
20150610150000,101061.1328125,101036.38916015625,0.14230632781982422,5.910824775695801,300.46923828125,87.1693229675293,15.185546875,6.93359375,45.99609375,45.99609375,0.0
20150610160000,101023.05908203125,101006.3720703125,0.32535266876220703,6.060105323791504,300.4666442871094,87.21003723144531,12.060546875,3.857421875,50.87890625,50.87890625,0.0
20150610170000,100998.40698242188,100976.55029296875,0.6097612380981445,6.298181533813477,300.4752197265625,87.13957786560059,12.20703125,5.76171875,52.24609375,52.24609375,0.0
20150610180000,100987.48779296875,100970.95947265625,1.0008058547973633,6.369226455688477,300.48944091796875,87.1358814239502,8.935546875,4.6875,30.029296875,30.029296875,
20150610190000,,,,,,,,,,,
20150610200000,,,,,,,,,,,
20150610210000,,,,,,,,,,,
20150610220000,,,,,,,,,,,
20150610230000,,,,,,,,,,,
20150611000000,,,,,,,,,,,
20150611010000,,,,,,,,,,,
20150611020000,,,,,,,,,,,
