,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation,Downward short-wave radiation flux
20171229030000,102266.7724609375,102236.61499023438,-3.7195205688476562,-3.356776237487793,292.5764465332031,64.23859691619873,32.32421875,43.06640625,0.0,43.06640625,0.0,437.0713806152344
20171229040000,102191.5283203125,102161.92626953125,-2.4000768661499023,-4.7649641036987305,292.7803039550781,63.569135665893555,38.28125,40.52734375,0.0,40.52734375,0.0,377.0084228515625
20171229050000,102229.05883789062,102190.70434570312,-2.2240047454833984,-6.368908882141113,292.85743713378906,63.29911708831787,17.333984375,50.830078125,0.0,50.830078125,0.0,303.79321098327637
20171229060000,102232.91015625,102203.17993164062,-3.1960248947143555,-6.960042953491211,292.6242218017578,66.05065250396729,32.6171875,49.90234375,0.0,49.90234375,0.0,224.9763974249363
20171229070000,102230.615234375,102200.22583007812,-3.545689582824707,-6.5438432693481445,292.5856475830078,64.17378807067871,26.416015625,43.9453125,0.0,43.9453125,0.0,120.0
20171229080000,102270.01342773438,102240.5517578125,-4.7720537185668945,-6.572917938232422,292.0853729248047,68.9758472442627,31.54296875,45.703125,0.0,45.703125,0.0,18.96875
20171229090000,102315.66162109375,102289.48364257812,-4.7352294921875,-5.240896224975586,292.0832977294922,65.77292442321777,34.130859375,47.265625,0.0,47.265625,0.0,0.0
20171229100000,102373.76708984375,102346.69189453125,-5.13066291809082,-5.129415512084961,291.9413299560547,65.9830150604248,35.107421875,47.75390625,0.0,47.75390625,0.0,0.0
20171229110000,102399.86572265625,102371.4111328125,-5.255395889282227,-4.608270645141602,291.7862243652344,65.60100746154785,31.787109375,44.43359375,0.0,44.43359375,0.0,0.0
20171229120000,102399.24926757812,102365.87524414062,-4.818587303161621,-3.714559555053711,291.677978515625,64.72869300842285,30.859375,45.1416015625,0.0,45.1171875,0.0,0.0
20171229130000,102378.125,102349.39575195312,-4.629217147827148,-2.9837751388549805,291.58082580566406,64.71418190002441,30.908203125,44.873046875,0.0,44.873046875,0.0,0.0
20171229140000,102345.48950195312,102313.03100585938,-4.408476829528809,-2.6272048950195312,291.48683166503906,64.32587051391602,28.7109375,40.4296875,0.0,40.4296875,0.0,0.0
20171229150000,102320.39794921875,102288.9404296875,-4.196756362915039,-2.572535514831543,291.41990661621094,64.59849548339844,24.51171875,33.5205078125,0.0,33.49609375,0.0,0.0
20171229160000,102307.80639648438,102276.72729492188,-3.9831972122192383,-2.770650863647461,291.36968994140625,65.43785285949707,21.6796875,32.373046875,0.0,32.373046875,0.0,0.0
20171229170000,102301.37939453125,102264.01977539062,-3.8594789505004883,-2.942485809326172,291.3409881591797,65.85097694396973,20.5078125,31.0546875,0.0,31.0546875,0.0,0.0
20171229180000,102281.5673828125,102250.31127929688,-3.8759994506835938,-3.1409053802490234,291.31646728515625,65.79207992553711,19.873046875,31.25,0.0,31.25,,
20171229190000,,,,,,,,,,,,
20171229200000,,,,,,,,,,,,
20171229210000,,,,,,,,,,,,
20171229220000,,,,,,,,,,,,
20171229230000,,,,,,,,,,,,
20171230000000,,,,,,,,,,,,
20171230010000,,,,,,,,,,,,
20171230020000,,,,,,,,,,,,
