,Pressure reduced to MSL,Pressure,u-component of wind,v-component of wind,Temperature,Relative humidity,Low cloud cover,Medium cloud cover,High cloud cover,Total cloud cover,Total precipitation
20150113030000,102521.09985351562,102497.96752929688,-7.265460968017578,-0.06847476959228516,292.96728515625,68.8627815246582,29.638671875,50.830078125,0.0,50.830078125,0.0
20150113040000,102393.29223632812,102375.50048828125,-7.572710990905762,1.3824472427368164,293.1212615966797,68.91382503509521,33.740234375,43.45703125,22.5830078125,43.45703125,0.0
20150113050000,102300.830078125,102279.50439453125,-7.808270454406738,0.7021446228027344,293.18017578125,67.7869701385498,28.2958984375,40.576171875,18.9208984375,40.576171875,0.0
20150113060000,102307.39135742188,102285.57739257812,-7.59574031829834,1.5175437927246094,293.3829345703125,66.75894165039062,22.2900390625,62.158203125,21.044921875,62.158203125,0.0
20150113070000,102296.64916992188,102269.78759765625,-7.069061279296875,1.7768774032592773,293.42437744140625,68.5389575958252,27.5634765625,46.2890625,2.63671875,46.2890625,0.0
20150113080000,102302.9541015625,102281.01196289062,-7.883125305175781,1.1303157806396484,293.2731475830078,68.9583911895752,32.91015625,61.328125,2.7099609375,61.328125,0.0
20150113090000,102343.701171875,102325.92163085938,-6.9711103439331055,1.1689262390136719,293.2602996826172,69.62063026428223,16.259765625,26.025390625,27.978515625,29.19921875,0.0
20150113100000,102369.3359375,102342.69409179688,-6.8108367919921875,1.1428451538085938,293.32460021972656,68.93995666503906,8.544921875,13.427734375,57.3486328125,57.32421875,0.0
20150113110000,102381.98852539062,102358.38623046875,-6.1854658126831055,1.6314239501953125,293.5053405761719,70.22655963897705,21.044921875,34.9609375,49.609375,49.609375,0.0
20150113120000,102369.42138671875,102352.14233398438,-7.774538993835449,1.7476329803466797,293.56834411621094,70.29033851623535,19.287109375,37.20703125,67.041015625,67.041015625,0.0
20150113130000,102373.11401367188,102347.74169921875,-6.663137435913086,2.047311782836914,293.6409606933594,71.90485000610352,16.552734375,27.5390625,50.1953125,50.1953125,0.0
20150113140000,102311.02905273438,102287.20092773438,-6.967913627624512,2.397613525390625,293.7403106689453,71.63471508026123,20.5078125,30.712890625,52.587890625,52.587890625,0.0
20150113150000,102225.62255859375,102201.6845703125,-7.0843095779418945,2.8996009826660156,293.77667236328125,70.66679954528809,31.0546875,40.869140625,61.1083984375,61.1328125,0.3984375
20150113160000,102184.17358398438,102164.42260742188,-6.880575180053711,3.812082290649414,293.5676727294922,75.2801866531372,41.69921875,99.853515625,50.439453125,99.853515625,0.09375
20150113170000,102156.99462890625,102131.4697265625,-7.2373762130737305,4.938203811645508,293.887939453125,72.66804313659668,25.146484375,75.5859375,54.052734375,75.5859375,0.078125
20150113180000,102131.82373046875,102113.85498046875,-7.571280479431152,5.758955001831055,293.95790100097656,70.02001762390137,33.0078125,97.021484375,55.1513671875,97.021484375,
20150113190000,,,,,,,,,,,
20150113200000,,,,,,,,,,,
20150113210000,,,,,,,,,,,
20150113220000,,,,,,,,,,,
20150113230000,,,,,,,,,,,
20150114000000,,,,,,,,,,,
20150114010000,,,,,,,,,,,
20150114020000,,,,,,,,,,,
